UUID,SDATE,CODE,NAME,CLASSIFY,OPEN,CLOSE,HIGH,LOW,VOLUME,AMOUNT,Y_CLOSE,P_CHANGE,P_CHANGE_RATE,TURNOVER,MARKETCAP,FAMC,ZBS
3f669ce9-a099-11e8-93d0-56137984902b,2018/6/14,000001_SSE,上证指数,指数,3038.0704,3044.1597,3066.0469,3032.4062,115469487,147589000000.00 ,3049.7965,-5.6368,-0.1848,0,0,0,0
3f669cea-a099-11e8-95f4-56137984902b,2018/6/13,000001_SSE,上证指数,指数,3071.4636,3049.7965,3071.4636,3044.1198,119607886,155935000000.00 ,3079.8018,-30.0053,-0.9743,0,0,0,0
3f669ceb-a099-11e8-a648-56137984902b,2018/6/12,000001_SSE,上证指数,指数,3053.0279,3079.8018,3081.4473,3034.1012,113275096,154469000000.00 ,3052.7831,27.0187,0.8851,0,0,0,0
3f669cec-a099-11e8-a751-56137984902b,2018/6/11,000001_SSE,上证指数,指数,3057.3393,3052.7831,3063.6102,3037.9138,108563786,143037000000.00 ,3067.1478,-14.3647,-0.4683,0,0,0,0
3f669ced-a099-11e8-a9c7-56137984902b,2018/6/8,000001_SSE,上证指数,指数,3100.6038,3067.1478,3100.6848,3053.2879,134688220,161179000000.00 ,3109.4988,-42.351,-1.362,0,0,0,0
3f669cee-a099-11e8-bb4a-56137984902b,2018/6/7,000001_SSE,上证指数,指数,3121.1842,3109.4988,3128.7154,3105.5779,127784970,167174000000.00 ,3115.1803,-5.6815,-0.1824,0,0,0,0
3f669cef-a099-11e8-89ab-56137984902b,2018/6/6,000001_SSE,上证指数,指数,3109.1746,3115.1803,3117.5251,3103.5329,120196135,162880000000.00 ,3114.2055,0.9748,0.0313,0,0,0,0
3f669cf0-a099-11e8-99a2-56137984902b,2018/6/5,000001_SSE,上证指数,指数,3088.0076,3114.2055,3114.7687,3080.0457,118735592,164806000000.00 ,3091.1909,23.0146,0.7445,0,0,0,0
3f669cf1-a099-11e8-baaa-56137984902b,2018/6/4,000001_SSE,上证指数,指数,3083.4265,3091.1909,3098.402,3076.9936,114593902,154672000000.00 ,3075.1372,16.0537,0.522,0,0,0,0
3f669cf2-a099-11e8-99aa-56137984902b,2018/6/1,000001_SSE,上证指数,指数,3084.7536,3075.1372,3102.088,3059.7857,129872199,166549000000.00 ,3095.4737,-20.3365,-0.657,0,0,0,0
3f669cf3-a099-11e8-9d69-56137984902b,2018/5/31,000001_SSE,上证指数,指数,3061.8291,3095.4737,3098.0764,3054.2685,140475532,185199000000.00 ,3041.4434,54.0303,1.7765,0,0,0,0
3f669cf4-a099-11e8-813b-56137984902b,2018/5/30,000001_SSE,上证指数,指数,3081.1418,3041.4434,3085.397,3041.0002,155115126,191995000000.00 ,3120.4605,-79.0171,-2.5322,0,0,0,0
3f669cf5-a099-11e8-9e11-56137984902b,2018/5/29,000001_SSE,上证指数,指数,3129.621,3120.4605,3143.2076,3112.1531,135717800,177826000000.00 ,3135.0821,-14.6216,-0.4664,0,0,0,0
3f669cf6-a099-11e8-9a53-56137984902b,2018/5/28,000001_SSE,上证指数,指数,3136.8092,3135.0821,3149.6646,3115.9585,128755918,168191000000.00 ,3141.3032,-6.2211,-0.198,0,0,0,0
3f669cf7-a099-11e8-85a7-56137984902b,2018/5/25,000001_SSE,上证指数,指数,3148.41,3141.3032,3156.7261,3131.0675,128610843,166554000000.00 ,3154.6506,-13.3474,-0.4231,0,0,0,0
3f669cf8-a099-11e8-a92e-56137984902b,2018/5/24,000001_SSE,上证指数,指数,3167.9391,3154.6506,3173.5309,3152.0692,124085800,160658000000.00 ,3168.9642,-14.3136,-0.4517,0,0,0,0
3f669cf9-a099-11e8-b75a-56137984902b,2018/5/23,000001_SSE,上证指数,指数,3205.437,3168.9642,3205.437,3168.9642,157807648,199358000000.00 ,3214.3497,-45.3855,-1.412,0,0,0,0
3f669cfa-a099-11e8-8d83-56137984902b,2018/5/22,000001_SSE,上证指数,指数,3211.247,3214.3497,3214.5888,3192.2277,144292684,185722000000.00 ,3213.8404,0.5093,0.0158,0,0,0,0
3f669cfb-a099-11e8-afae-56137984902b,2018/5/21,000001_SSE,上证指数,指数,3206.1756,3213.8404,3219.7398,3203.3362,164459413,202663000000.00 ,3193.3034,20.537,0.6431,0,0,0,0
3f669cfc-a099-11e8-8db8-56137984902b,2018/5/18,000001_SSE,上证指数,指数,3151.0818,3193.3034,3193.4531,3144.776,136516918,168038000000.00 ,3154.2825,39.0209,1.2371,0,0,0,0
3f669cfd-a099-11e8-9e26-56137984902b,2018/5/17,000001_SSE,上证指数,指数,3170.0064,3154.2825,3172.7664,3148.6213,113995567,150599000000.00 ,3169.5652,-15.2827,-0.4822,0,0,0,0
3f669cfe-a099-11e8-a432-56137984902b,2018/5/16,000001_SSE,上证指数,指数,3180.2259,3169.5652,3191.9481,3166.8113,130524968,174591000000.00 ,3192.1183,-22.5531,-0.7065,0,0,0,0
3f669cff-a099-11e8-a2b3-56137984902b,2018/5/15,000001_SSE,上证指数,指数,3180.4245,3192.1183,3192.8069,3164.5181,124549051,162991000000.00 ,3174.032,18.0863,0.5698,0,0,0,0
3f669d00-a099-11e8-9222-56137984902b,2018/5/14,000001_SSE,上证指数,指数,3167.0418,3174.032,3183.8159,3163.476,129327353,172411000000.00 ,3163.2632,10.7688,0.3404,0,0,0,0
3f66c3d8-a099-11e8-a61c-56137984902b,2018/5/11,000001_SSE,上证指数,指数,3179.7967,3163.2632,3180.7564,3162.2121,130659749,167364000000.00 ,3174.4127,-11.1495,-0.3512,0,0,0,0
3f66c3d9-a099-11e8-9481-56137984902b,2018/5/10,000001_SSE,上证指数,指数,3169.0498,3174.4127,3176.1376,3155.5331,133000756,165440000000.00 ,3159.1502,15.2625,0.4831,0,0,0,0
3f66c3da-a099-11e8-a5fc-56137984902b,2018/5/9,000001_SSE,上证指数,指数,3160.1382,3159.1502,3165.3733,3145.6574,122637268,153456000000.00 ,3161.4976,-2.3474,-0.0742,0,0,0,0
3f66c3db-a099-11e8-98d5-56137984902b,2018/5/8,000001_SSE,上证指数,指数,3135.2957,3161.4976,3169.7014,3134.0621,146927061,189012000000.00 ,3136.6448,24.8528,0.7923,0,0,0,0
3f66c3dc-a099-11e8-aec8-56137984902b,2018/5/7,000001_SSE,上证指数,指数,3094.8989,3136.6448,3136.8363,3091.6579,138948186,178244000000.00 ,3091.0334,45.6114,1.4756,0,0,0,0
3f66c3dd-a099-11e8-8495-56137984902b,2018/5/4,000001_SSE,上证指数,指数,3093.1169,3091.0334,3104.0925,3086.7845,118711265,148436000000.00 ,3100.8586,-9.8252,-0.3169,0,0,0,0
3f66c3de-a099-11e8-89bc-56137984902b,2018/5/3,000001_SSE,上证指数,指数,3074.5165,3100.8586,3105.6598,3056.1573,139985620,173445000000.00 ,3081.1773,19.6813,0.6388,0,0,0,0
3f66c3df-a099-11e8-a5ce-56137984902b,2018/5/2,000001_SSE,上证指数,指数,3087.4086,3081.1773,3097.6039,3064.763,134184566,168246000000.00 ,3082.2316,-1.0543,-0.0342,0,0,0,0
3f66c3e0-a099-11e8-8f5a-56137984902b,2018/4/27,000001_SSE,上证指数,指数,3082.4148,3082.2316,3088.0347,3049.9139,131225643,179520000000.00 ,3075.0301,7.2015,0.2342,0,0,0,0
3f66c3e1-a099-11e8-99dc-56137984902b,2018/4/26,000001_SSE,上证指数,指数,3119.4962,3075.0301,3121.9334,3067.9286,133972736,163784000000.00 ,3117.9739,-42.9438,-1.3773,0,0,0,0
3f66c3e2-a099-11e8-8cfb-56137984902b,2018/4/25,000001_SSE,上证指数,指数,3112.3978,3117.9739,3122.9082,3107.0008,127311053,161298000000.00 ,3128.9271,-10.9532,-0.3501,0,0,0,0
3f66c3e3-a099-11e8-9314-56137984902b,2018/4/24,000001_SSE,上证指数,指数,3069.7455,3128.9271,3136.0395,3069.7455,162274806,195545000000.00 ,3068.012,60.9151,1.9855,0,0,0,0
3f66c3e4-a099-11e8-b3eb-56137984902b,2018/4/23,000001_SSE,上证指数,指数,3063.4427,3068.012,3085.0573,3045.9369,131686340,157855000000.00 ,3071.5425,-3.5305,-0.1149,0,0,0,0
3f66c3e5-a099-11e8-b491-56137984902b,2018/4/20,000001_SSE,上证指数,指数,3105.4617,3071.5425,3111.1707,3065.9214,155147091,185139000000.00 ,3117.376,-45.8335,-1.4703,0,0,0,0
3f66c3e6-a099-11e8-9146-56137984902b,2018/4/19,000001_SSE,上证指数,指数,3094.2738,3117.376,3127.4389,3090.2867,160056805,196199000000.00 ,3091.3987,25.9773,0.8403,0,0,0,0
3f66c3e7-a099-11e8-81d1-56137984902b,2018/4/18,000001_SSE,上证指数,指数,3091.9095,3091.3987,3096.889,3041.625,159290503,202239000000.00 ,3066.7967,24.602,0.8022,0,0,0,0
3f66c3e8-a099-11e8-a2db-56137984902b,2018/4/17,000001_SSE,上证指数,指数,3112.9747,3066.7967,3118.7596,3064.0281,147222846,185428000000.00 ,3110.6489,-43.8522,-1.4097,0,0,0,0
3f66c3e9-a099-11e8-943c-56137984902b,2018/4/16,000001_SSE,上证指数,指数,3152.8882,3110.6489,3153.1063,3096.1003,154415695,192233000000.00 ,3159.0521,-48.4032,-1.5322,0,0,0,0
3f66c3ea-a099-11e8-b5a7-56137984902b,2018/4/13,000001_SSE,上证指数,指数,3192.0418,3159.0521,3197.8959,3155.5058,127552310,163652000000.00 ,3180.1583,-21.1062,-0.6637,0,0,0,0
3f66c3eb-a099-11e8-8976-56137984902b,2018/4/12,000001_SSE,上证指数,指数,3203.2782,3180.1583,3205.2522,3177.0492,148231313,185040000000.00 ,3208.0818,-27.9235,-0.8704,0,0,0,0
3f66c3ec-a099-11e8-ad8e-56137984902b,2018/4/11,000001_SSE,上证指数,指数,3197.3719,3208.0818,3220.8453,3191.5865,175867197,211420000000.00 ,3190.3216,17.7602,0.5567,0,0,0,0
3f66c3ed-a099-11e8-b9f5-56137984902b,2018/4/10,000001_SSE,上证指数,指数,3144.2568,3190.3216,3190.6492,3139.0807,168201359,206087000000.00 ,3138.2936,52.028,1.6578,0,0,0,0
3f66c3ee-a099-11e8-85e0-56137984902b,2018/4/9,000001_SSE,上证指数,指数,3125.4415,3138.2936,3146.0926,3110.3025,139608621,177237000000.00 ,3131.1114,7.1822,0.2294,0,0,0,0
3f66c3ef-a099-11e8-9810-56137984902b,2018/4/4,000001_SSE,上证指数,指数,3147.0491,3131.1114,3163.3404,3128.8668,146976682,193493000000.00 ,3136.6332,-5.5218,-0.176,0,0,0,0
3f66c3f0-a099-11e8-87eb-56137984902b,2018/4/3,000001_SSE,上证指数,指数,3130.013,3136.6332,3144.3321,3119.1321,152216674,189693000000.00 ,3163.179,-26.5458,-0.8392,0,0,0,0
3f66c3f1-a099-11e8-a8ee-56137984902b,2018/4/2,000001_SSE,上证指数,指数,3169.7787,3163.179,3192.3403,3159.986,177727777,226254000000.00 ,3168.8966,-5.7176,-0.1804,0,0,0,0
3f66c3f2-a099-11e8-be53-56137984902b,2018/3/30,000001_SSE,上证指数,指数,3161.7856,3168.8966,3177.7208,3152.8888,154646596,196007000000.00 ,3160.5306,8.366,0.2647,0,0,0,0
3f66c3f3-a099-11e8-8e55-56137984902b,2018/3/29,000001_SSE,上证指数,指数,3127.2628,3160.5306,3174.5089,3098.2465,170312384,210920000000.00 ,3122.2895,38.2411,1.2248,0,0,0,0
3f66c3f4-a099-11e8-ad60-56137984902b,2018/3/28,000001_SSE,上证指数,指数,3130.5711,3122.2895,3165.2126,3117.5336,163500488,208618000000.00 ,3166.6488,-44.3593,-1.4008,0,0,0,0
3f66c3f5-a099-11e8-af5e-56137984902b,2018/3/27,000001_SSE,上证指数,指数,3164.7976,3166.6488,3172.7777,3143.5695,189073383,227085000000.00 ,3133.7218,32.927,1.0507,0,0,0,0
3f66c3f6-a099-11e8-9a6f-56137984902b,2018/3/26,000001_SSE,上证指数,指数,3117.3192,3133.7218,3134.2759,3091.4575,186366350,215910000000.00 ,3152.7608,-19.039,-0.6039,0,0,0,0
3f66c3f7-a099-11e8-a681-56137984902b,2018/3/23,000001_SSE,上证指数,指数,3172.772,3152.7608,3188.2351,3110.6637,275532013,293405000000.00 ,3263.4803,-110.7195,-3.3927,0,0,0,0
3f66c3f8-a099-11e8-903b-56137984902b,2018/3/22,000001_SSE,上证指数,指数,3281.265,3263.4803,3288.7967,3242.7619,150432977,184472000000.00 ,3280.9521,-17.4718,-0.5325,0,0,0,0
3f66c3f9-a099-11e8-8e14-56137984902b,2018/3/21,000001_SSE,上证指数,指数,3299.731,3280.9521,3314.209,3268.8779,168398277,208618000000.00 ,3290.6399,-9.6878,-0.2944,0,0,0,0
3f66c3fa-a099-11e8-bb60-56137984902b,2018/3/20,000001_SSE,上证指数,指数,3257.2188,3290.6399,3292.5742,3252.4333,139881081,166980000000.00 ,3279.2517,11.3882,0.3473,0,0,0,0
3f66c3fb-a099-11e8-934c-56137984902b,2018/3/19,000001_SSE,上证指数,指数,3264.9281,3279.2517,3280.5673,3251.0471,137954980,169772000000.00 ,3269.8821,9.3696,0.2865,0,0,0,0
3f66c3fc-a099-11e8-ae27-56137984902b,2018/3/16,000001_SSE,上证指数,指数,3290.209,3269.8821,3300.5654,3269.2826,141203647,167762000000.00 ,3291.112,-21.2299,-0.6451,0,0,0,0
3f66c3fd-a099-11e8-b462-56137984902b,2018/3/15,000001_SSE,上证指数,指数,3277.5143,3291.112,3297.0981,3273.2008,148573606,179517000000.00 ,3291.3819,-0.2699,-0.0082,0,0,0,0
3f66c3fe-a099-11e8-8ad8-56137984902b,2018/3/14,000001_SSE,上证指数,指数,3298.6655,3291.3819,3304.9787,3287.3558,157491085,183458000000.00 ,3310.2389,-18.857,-0.5697,0,0,0,0
3f66c3ff-a099-11e8-8eaf-56137984902b,2018/3/13,000001_SSE,上证指数,指数,3324.1215,3310.2389,3333.8754,3307.3764,177114353,202375000000.00 ,3326.6992,-16.4603,-0.4948,0,0,0,0
3f66c400-a099-11e8-b2c0-56137984902b,2018/3/12,000001_SSE,上证指数,指数,3319.2089,3326.6992,3333.5611,3313.5552,206532436,247894000000.00 ,3307.1656,19.5336,0.5906,0,0,0,0
3f66c401-a099-11e8-924a-56137984902b,2018/3/9,000001_SSE,上证指数,指数,3291.4258,3307.1656,3309.7153,3283.5591,168424509,202349000000.00 ,3288.4055,18.7601,0.5705,0,0,0,0
3f66c402-a099-11e8-bc83-56137984902b,2018/3/8,000001_SSE,上证指数,指数,3268.3468,3288.4055,3289.4974,3261.5524,149827519,175895000000.00 ,3271.6683,16.7372,0.5116,0,0,0,0
3f66c403-a099-11e8-a4ab-56137984902b,2018/3/7,000001_SSE,上证指数,指数,3288.8645,3271.6683,3308.4063,3264.7639,168665019,193489000000.00 ,3289.6419,-17.9736,-0.5464,0,0,0,0
3f66c404-a099-11e8-84c5-56137984902b,2018/3/6,000001_SSE,上证指数,指数,3266.4868,3289.6419,3290.2534,3243.654,195358046,224382000000.00 ,3256.9263,32.7156,1.0045,0,0,0,0
3f66c405-a099-11e8-84dd-56137984902b,2018/3/5,000001_SSE,上证指数,指数,3255.8713,3256.9263,3269.3999,3236.7172,144835988,174149000000.00 ,3254.5283,2.398,0.0737,0,0,0,0
3f66c406-a099-11e8-a395-56137984902b,2018/3/2,000001_SSE,上证指数,指数,3248.4464,3254.5283,3269.9377,3242.2669,150861063,178603000000.00 ,3273.7549,-19.2266,-0.5873,0,0,0,0
3f66c407-a099-11e8-b23f-56137984902b,2018/3/1,000001_SSE,上证指数,指数,3235.0887,3273.7549,3280.1491,3228.5848,159098320,185278000000.00 ,3259.408,14.3469,0.4402,0,0,0,0
3f66c408-a099-11e8-854b-56137984902b,2018/2/28,000001_SSE,上证指数,指数,3264.0585,3259.408,3277.8324,3239.8438,151043536,180234000000.00 ,3292.0679,-32.6599,-0.9921,0,0,0,0
3f66c409-a099-11e8-b5ed-56137984902b,2018/2/27,000001_SSE,上证指数,指数,3328.6719,3292.0679,3328.6719,3284.6293,174219368,204394000000.00 ,3329.5737,-37.5058,-1.1264,0,0,0,0
3f66c40a-a099-11e8-a4f4-56137984902b,2018/2/26,000001_SSE,上证指数,指数,3307.295,3329.5737,3335.9856,3281.615,188568602,213333000000.00 ,3289.0241,40.5496,1.2329,0,0,0,0
3f66c40b-a099-11e8-9170-56137984902b,2018/2/23,000001_SSE,上证指数,指数,3275.429,3289.0241,3294.1338,3258.4878,145790368,159503000000.00 ,3268.5589,20.4652,0.6261,0,0,0,0
3f66c40c-a099-11e8-b2a7-56137984902b,2018/2/22,000001_SSE,上证指数,指数,3237.5692,3268.5589,3269.9156,3234.1152,138730445,157304000000.00 ,3199.1589,69.4,2.1693,0,0,0,0
3f66c40d-a099-11e8-a4e1-56137984902b,2018/2/14,000001_SSE,上证指数,指数,3188.2475,3199.1589,3203.4967,3171.3836,100322827,114552000000.00 ,3184.9587,14.2002,0.4459,0,0,0,0
3f66c40e-a099-11e8-8bdd-56137984902b,2018/2/13,000001_SSE,上证指数,指数,3176.1066,3184.9587,3219.2169,3176.1066,151527597,172045000000.00 ,3154.1254,30.8333,0.9776,0,0,0,0
3f66c40f-a099-11e8-bcec-56137984902b,2018/2/12,000001_SSE,上证指数,指数,3128.3709,3154.1254,3168.1258,3113.6054,153310831,171003000000.00 ,3129.8508,24.2746,0.7756,0,0,0,0
3f66c410-a099-11e8-bff4-56137984902b,2018/2/9,000001_SSE,上证指数,指数,3172.8509,3129.8508,3180.11,3062.7426,256389176,272095000000.00 ,3262.0504,-132.1996,-4.0527,0,0,0,0
3f66c411-a099-11e8-9868-56137984902b,2018/2/8,000001_SSE,上证指数,指数,3281.0458,3262.0504,3307.1623,3225.7117,201262499,222349000000.00 ,3309.2598,-47.2094,-1.4266,0,0,0,0
3f66c412-a099-11e8-8125-56137984902b,2018/2/7,000001_SSE,上证指数,指数,3412.7441,3309.2598,3425.5377,3304.007,260939714,295264000000.00 ,3370.652,-61.3922,-1.8214,0,0,0,0
3f66c413-a099-11e8-929d-56137984902b,2018/2/6,000001_SSE,上证指数,指数,3418.01,3370.652,3440.124,3364.2163,280555477,318819000000.00 ,3487.497,-116.845,-3.3504,0,0,0,0
3f66c414-a099-11e8-bc74-56137984902b,2018/2/5,000001_SSE,上证指数,指数,3411.6698,3487.497,3487.7211,3406.2405,217673754,252199000000.00 ,3462.0808,25.4162,0.7341,0,0,0,0
3f66c415-a099-11e8-b799-56137984902b,2018/2/2,000001_SSE,上证指数,指数,3419.2249,3462.0808,3463.1639,3388.8597,208120551,236279000000.00 ,3446.9799,15.1009,0.4381,0,0,0,0
3f66c416-a099-11e8-aaa9-56137984902b,2018/2/1,000001_SSE,上证指数,指数,3478.6701,3446.9799,3495.0933,3424.4188,260504707,292882000000.00 ,3480.8334,-33.8535,-0.9726,0,0,0,0
3f66c417-a099-11e8-bacf-56137984902b,2018/1/31,000001_SSE,上证指数,指数,3470.5089,3480.8334,3495.4533,3454.7259,207253403,242658000000.00 ,3488.009,-7.1756,-0.2057,0,0,0,0
3f66c418-a099-11e8-b734-56137984902b,2018/1/30,000001_SSE,上证指数,指数,3511.5005,3488.009,3523.0513,3484.6556,186369975,224682000000.00 ,3523.0007,-34.9917,-0.9932,0,0,0,0
3f66c419-a099-11e8-8bc8-56137984902b,2018/1/29,000001_SSE,上证指数,指数,3563.64,3523.0007,3587.0323,3510.2689,236026965,285417000000.00 ,3558.1288,-35.1281,-0.9873,0,0,0,0
3f66c41a-a099-11e8-ab89-56137984902b,2018/1/26,000001_SSE,上证指数,指数,3535.4931,3558.1288,3574.9048,3534.1952,222698295,258150000000.00 ,3548.307,9.8218,0.2768,0,0,0,0
3f66c41b-a099-11e8-b887-56137984902b,2018/1/25,000001_SSE,上证指数,指数,3555.1677,3548.307,3571.4805,3528.0349,243413422,287990000000.00 ,3559.4653,-11.1583,-0.3135,0,0,0,0
3f66c41c-a099-11e8-8768-56137984902b,2018/1/24,000001_SSE,上证指数,指数,3553.4787,3559.4653,3569.4891,3527.1119,252954496,307629000000.00 ,3546.5048,12.9605,0.3654,0,0,0,0
3f66c41d-a099-11e8-99ae-56137984902b,2018/1/23,000001_SSE,上证指数,指数,3504.3439,3546.5048,3547.2222,3504.3439,238705904,282092000000.00 ,3501.3622,45.1426,1.2893,0,0,0,0
3f66c41e-a099-11e8-ab5a-56137984902b,2018/1/22,000001_SSE,上证指数,指数,3476.9939,3501.3622,3503.3857,3475.673,217487534,261296000000.00 ,3487.864,13.4982,0.387,0,0,0,0
3f66c41f-a099-11e8-a5fa-56137984902b,2018/1/19,000001_SSE,上证指数,指数,3481.62,3487.864,3498.4341,3474.2915,247536733,294189000000.00 ,3474.754,13.11,0.3773,0,0,0,0
3f66c420-a099-11e8-bbf0-56137984902b,2018/1/18,000001_SSE,上证指数,指数,3449.881,3474.754,3476.546,3448.7885,220039555,267693000000.00 ,3444.6713,30.0827,0.8733,0,0,0,0
3f66c421-a099-11e8-8ef6-56137984902b,2018/1/17,000001_SSE,上证指数,指数,3438.5762,3444.6713,3465.2049,3430.5114,261045030,316533000000.00 ,3436.594,8.0773,0.235,0,0,0,0
3f66c422-a099-11e8-bd25-56137984902b,2018/1/16,000001_SSE,上证指数,指数,3403.4694,3436.594,3437.5827,3401.9606,211475468,266579000000.00 ,3410.4882,26.1058,0.7655,0,0,0,0
3f66c423-a099-11e8-92fc-56137984902b,2018/1/15,000001_SSE,上证指数,指数,3428.9508,3410.4882,3442.5008,3402.312,232009283,286363000000.00 ,3428.9407,-18.4525,-0.5381,0,0,0,0
3f66c424-a099-11e8-af96-56137984902b,2018/1/12,000001_SSE,上证指数,指数,3423.8793,3428.9407,3435.4239,3417.9802,174063404,215961000000.00 ,3425.3449,3.5958,0.105,0,0,0,0
3f66c425-a099-11e8-ba58-56137984902b,2018/1/11,000001_SSE,上证指数,指数,3415.585,3425.3449,3426.4829,3405.639,173812133,218414000000.00 ,3421.8343,3.5106,0.1026,0,0,0,0
3f66c426-a099-11e8-afbf-56137984902b,2018/1/10,000001_SSE,上证指数,指数,3414.1128,3421.8343,3430.2139,3398.8423,209094997,254515000000.00 ,3413.8996,7.9347,0.2324,0,0,0,0
3f66c427-a099-11e8-a6a0-56137984902b,2018/1/9,000001_SSE,上证指数,指数,3406.1116,3413.8996,3417.2278,3403.5869,191488551,238250000000.00 ,3409.4795,4.4201,0.1296,0,0,0,0
3f66c428-a099-11e8-81fb-56137984902b,2018/1/8,000001_SSE,上证指数,指数,3391.5528,3409.4795,3412.7307,3384.5591,236165106,286213000000.00 ,3391.7501,17.7294,0.5227,0,0,0,0
3f66c429-a099-11e8-a018-56137984902b,2018/1/5,000001_SSE,上证指数,指数,3386.464,3391.7501,3402.0694,3380.245,213060681,248188000000.00 ,3385.7102,6.0399,0.1784,0,0,0,0
3f66c42a-a099-11e8-96f6-56137984902b,2018/1/4,000001_SSE,上证指数,指数,3371,3385.7102,3392.8264,3365.2954,206955288,243091000000.00 ,3369.1084,16.6018,0.4928,0,0,0,0
3f66c42b-a099-11e8-bf47-56137984902b,2018/1/3,000001_SSE,上证指数,指数,3347.7428,3369.1084,3379.9152,3345.2887,213836149,258367000000.00 ,3348.3259,20.7825,0.6207,0,0,0,0
3f66c42c-a099-11e8-9fdd-56137984902b,2018/1/2,000001_SSE,上证指数,指数,3314.0307,3348.3259,3349.053,3314.0307,202278860,227788000000.00 ,3307.1721,41.1538,1.2444,0,0,0,0
3f66c42d-a099-11e8-88b1-56137984902b,2017/12/29,000001_SSE,上证指数,指数,3295.2461,3307.1721,3308.2249,3292.7699,141586836,170357000000.00 ,3296.3847,10.7874,0.3272,0,0,0,0
3f66c42e-a099-11e8-8436-56137984902b,2017/12/28,000001_SSE,上证指数,指数,3272.2913,3296.3847,3304.0962,3263.7282,175371670,208020000000.00 ,3275.7828,20.6019,0.6289,0,0,0,0
3f66c42f-a099-11e8-aa6c-56137984902b,2017/12/27,000001_SSE,上证指数,指数,3302.4612,3275.7828,3307.0798,3270.349,162674890,198265000000.00 ,3306.1246,-30.3418,-0.9177,0,0,0,0
3f66c430-a099-11e8-a4b0-56137984902b,2017/12/26,000001_SSE,上证指数,指数,3277.8372,3306.1246,3307.2994,3274.3274,142434501,174679000000.00 ,3280.461,25.6636,0.7823,0,0,0,0
3f66c431-a099-11e8-a754-56137984902b,2017/12/25,000001_SSE,上证指数,指数,3296.2106,3280.461,3312.2998,3270.4407,146893635,177294000000.00 ,3297.063,-16.602,-0.5035,0,0,0,0
3f66c432-a099-11e8-9757-56137984902b,2017/12/22,000001_SSE,上证指数,指数,3297.6852,3297.063,3307.3276,3293.4415,124047326,152099000000.00 ,3300.0593,-2.9963,-0.0908,0,0,0,0
3f66c433-a099-11e8-8d13-56137984902b,2017/12/21,000001_SSE,上证指数,指数,3281.1179,3300.0593,3309.2233,3267.4042,142127927,173740000000.00 ,3287.6057,12.4536,0.3788,0,0,0,0
3f66c434-a099-11e8-93e3-56137984902b,2017/12/20,000001_SSE,上证指数,指数,3296.7403,3287.6057,3300.2124,3276.1201,137745118,167962000000.00 ,3296.5384,-8.9327,-0.271,0,0,0,0
3f66c435-a099-11e8-80d5-56137984902b,2017/12/19,000001_SSE,上证指数,指数,3266.0191,3296.5384,3296.9398,3266.0191,115140134,150787000000.00 ,3267.9224,28.616,0.8757,0,0,0,0
3f66c436-a099-11e8-b5ed-56137984902b,2017/12/18,000001_SSE,上证指数,指数,3268.0335,3267.9224,3280.5438,3254.1775,120700389,149738000000.00 ,3266.1371,1.7853,0.0547,0,0,0,0
3f66c437-a099-11e8-9ba5-56137984902b,2017/12/15,000001_SSE,上证指数,指数,3287.5292,3266.1371,3287.5292,3259.3883,130940618,161878000000.00 ,3292.4385,-26.3014,-0.7988,0,0,0,0
3f66c438-a099-11e8-8bdd-56137984902b,2017/12/14,000001_SSE,上证指数,指数,3302.9322,3292.4385,3309.5295,3282.5732,120544235,151346000000.00 ,3303.0373,-10.5988,-0.3209,0,0,0,0
3f66c439-a099-11e8-b516-56137984902b,2017/12/13,000001_SSE,上证指数,指数,3278.3968,3303.0373,3304.0101,3273.3248,111998647,145295000000.00 ,3280.8136,22.2237,0.6774,0,0,0,0
3f66c43a-a099-11e8-b174-56137984902b,2017/12/12,000001_SSE,上证指数,指数,3320.3103,3280.8136,3320.3103,3280.3291,124604827,160979000000.00 ,3322.1956,-41.382,-1.2456,0,0,0,0
3f66c43b-a099-11e8-85ba-56137984902b,2017/12/11,000001_SSE,上证指数,指数,3290.4881,3322.1956,3322.6736,3288.2949,131965984,172986000000.00 ,3289.9924,32.2032,0.9788,0,0,0,0
3f66c43c-a099-11e8-a0b5-56137984902b,2017/12/8,000001_SSE,上证指数,指数,3264.4776,3289.9924,3297.1304,3258.7593,133209314,165762000000.00 ,3272.0542,17.9382,0.5482,0,0,0,0
3f66c43d-a099-11e8-82d7-56137984902b,2017/12/7,000001_SSE,上证指数,指数,3283.2791,3272.0542,3291.2817,3259.1637,132105900,161765000000.00 ,3293.9648,-21.9106,-0.6652,0,0,0,0
3f66c43e-a099-11e8-8438-56137984902b,2017/12/6,000001_SSE,上证指数,指数,3291.3128,3293.9648,3296.2013,3254.6108,151604452,179174000000.00 ,3303.6751,-9.7103,-0.2939,0,0,0,0
3f66c43f-a099-11e8-9b27-56137984902b,2017/12/5,000001_SSE,上证指数,指数,3301.6906,3303.6751,3315.7373,3300.5117,208278862,243490000000.00 ,3309.6183,-5.9432,-0.1796,0,0,0,0
3f66c440-a099-11e8-b438-56137984902b,2017/12/4,000001_SSE,上证指数,指数,3310.3814,3309.6183,3323.9961,3304.1034,148053288,185025000000.00 ,3317.6174,-7.9991,-0.2411,0,0,0,0
